
Content/Textures/maps/map_texture_dungeontileset.png;50;50;16;1;4;1024;32;32;

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,132,130,130,164,132,132,130,130,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,132,130,130,130,132,130,130,130,0,
0,0,0,0,0,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,0,
0,0,0,0,0,130,130,130,130,132,130,231,130,130,130,130,164,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,231,130,130,130,130,130,130,130,130,130,130,0,
0,0,0,0,0,130,164,130,131,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,164,130,130,130,130,130,0,
0,0,0,0,0,130,132,130,132,132,130,0,0,0,0,0,0,0,0,0,0,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,132,130,132,130,130,132,130,0,
0,0,0,0,0,130,132,130,130,164,130,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,130,130,130,132,132,132,130,132,132,130,0,
0,0,0,0,0,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,130,130,194,195,130,132,130,130,130,130,0,
0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,164,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,132,0,0,
0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,194,195,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,0,0,0,
0,0,0,0,0,0,231,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,132,130,130,130,0,0,0,
0,0,0,0,0,231,130,131,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,0,0,0,
0,0,0,0,231,194,195,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,0,0,0,
0,0,0,231,132,164,130,130,0,0,0,0,0,0,0,0,0,130,130,197,131,231,130,130,130,130,130,130,130,231,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,
0,0,0,130,132,130,130,0,0,0,0,0,0,0,0,0,0,130,130,131,131,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,
0,0,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,130,131,130,130,130,130,163,163,130,163,131,131,130,130,0,0,0,0,0,0,0,0,0,0,0,0,132,130,0,0,0,0,0,
0,0,0,130,164,0,0,0,0,0,0,0,0,0,0,0,0,130,130,194,195,130,130,163,130,163,163,130,131,131,130,231,130,130,132,130,130,130,130,130,130,132,231,132,130,0,0,0,0,0,
0,0,0,132,130,0,0,0,0,0,0,0,0,0,0,0,0,130,131,130,130,131,131,130,131,163,130,130,130,131,130,130,130,130,130,130,130,130,132,130,130,130,194,195,130,0,0,0,0,0,
0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,131,130,131,131,130,131,131,130,130,130,194,195,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,163,130,163,130,130,130,162,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,130,131,131,130,163,130,130,130,131,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,130,130,130,130,130,130,130,132,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,132,131,0,0,0,0,0,0,0,0,0,0,0,0,130,163,163,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,130,131,0,0,0,0,0,0,231,197,130,130,130,231,130,131,163,194,195,130,130,163,130,130,130,131,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,130,130,130,0,0,0,0,231,130,130,130,130,130,130,130,131,130,130,130,130,130,163,131,132,130,131,130,130,231,130,130,130,131,130,130,132,130,130,131,130,130,130,130,130,0,0,0,
0,0,0,130,130,130,0,0,0,231,130,130,130,130,0,0,0,130,130,130,130,130,130,130,130,130,131,130,131,130,130,130,130,130,164,130,130,130,130,130,130,130,130,132,130,131,130,0,0,0,
0,0,0,130,130,130,0,0,0,130,130,130,130,0,0,0,0,130,130,131,131,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,
0,0,0,130,130,130,231,130,231,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,132,0,0,
0,0,0,0,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,195,0,0,0,
0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,0,0,0,0,0,0,0,130,132,132,130,130,130,0,0,0,0,0,130,130,0,0,0,
0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,0,0,0,0,0,0,0,130,130,130,194,195,130,0,0,0,0,0,130,130,0,0,0,
0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,130,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,132,131,0,0,0,
0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,130,132,130,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,130,131,0,0,0,
